crosswalk_id,교차로,신호등,주변학교유무,사고건수,car,cctv,safe,smart,demo_weight
06-0000048802,0,0,0,0.0,0.0,1,0,0,813.0558974358976
06-0000052150,1,0,1,5.0,0.0,1,0,0,813.0558974358976
06-0000028814,0,0,0,0.0,0.0,1,0,0,271.0186324786325
06-0000052149,1,0,1,4.0,0.0,1,0,0,397.3697435897437
06-0000041173,1,0,1,4.0,0.0,1,0,0,813.0558974358976
06-0000030704,1,1,1,1.0,1.0232876709999998,0,2,0,171.1859829059829
06-0000036906,1,1,1,3.0,0.0,0,4,0,171.1859829059829
06-0000045873,1,0,1,3.0,0.0,0,0,0,171.1859829059829
06-0000045874,1,0,1,4.0,0.0,0,0,0,171.1859829059829
06-0000028813,0,0,0,0.0,0.0,1,0,0,271.0186324786325
06-0000030705,1,0,1,1.0,1.0232876709999998,0,0,0,171.1859829059829
06-0000050025,1,0,1,1.0,0.0,1,0,0,813.0558974358976
06-0000045875,1,1,1,5.0,0.0,0,1,0,171.1859829059829
06-0000045872,0,0,1,3.0,0.0,0,0,0,171.1859829059829
06-0000047608,1,1,1,5.0,0.0,0,1,0,171.1859829059829
06-0000028817,0,0,0,0.0,0.0,0,0,0,66.2282905982906
06-0000024503,1,1,1,2.0,0.0,1,4,0,397.3697435897437
06-0000052829,0,1,1,1.0,3.952054795,0,1,0,271.0186324786325
06-0000013524,1,0,1,7.0,0.0,0,0,0,171.1859829059829
06-0000045830,1,1,1,2.0,0.032876712,0,3,0,813.0558974358976
06-0000028812,0,0,0,0.0,0.0,1,0,0,542.037264957265
06-0000044392,1,1,1,2.0,0.0,1,4,0,397.3697435897437
06-0000028816,0,1,1,1.0,3.952054795,0,1,0,271.0186324786325
06-0000045668,1,1,1,2.0,0.032876712,0,3,0,813.0558974358976
06-0000050018,1,0,1,4.0,0.0,1,0,0,813.0558974358976
06-0000044391,1,1,1,2.0,0.0,1,6,0,813.0558974358976
06-0000044923,0,0,0,4.0,0.0,1,0,0,397.3697435897437
06-0000028815,1,1,1,6.0,0.42739726,0,3,0,132.4565811965812
06-0000028804,1,0,1,7.0,0.42739726,0,0,0,132.4565811965812
06-0000044390,0,0,1,2.0,0.0,1,0,0,813.0558974358976
06-0000044922,0,0,0,3.0,0.0,1,0,0,397.3697435897437
06-0000045797,0,0,0,3.0,0.0,1,0,0,397.3697435897437
06-0000045798,0,0,0,3.0,0.0,1,0,0,397.3697435897437
06-0000038072,0,0,0,1.0,0.0,1,0,0,264.9131623931624
06-0000045864,0,0,0,0.0,0.0,0,0,0,561.0126495726496
06-0000034383,0,0,1,6.0,0.0,0,0,0,561.0126495726496
06-0000045802,0,0,0,3.0,0.0,1,0,0,397.3697435897437
06-0000045871,0,0,1,2.0,0.0,0,0,0,561.0126495726496
06-0000045865,0,0,0,0.0,0.0,0,0,0,561.0126495726496
06-0000045692,0,0,0,15.0,0.0,0,0,0,1084.07452991453
06-0000045803,0,0,0,14.0,0.0,0,0,0,1084.07452991453
06-0000044389,0,0,0,3.0,0.0,1,0,0,813.0558974358976
06-0000045863,0,0,0,0.0,0.0,0,0,0,561.0126495726496
06-0000045868,0,0,1,2.0,0.0,0,0,0,561.0126495726496
06-0000045799,0,0,0,2.0,0.0,1,0,0,1084.07452991453
06-0000045869,0,0,1,2.0,0.0,0,0,0,561.0126495726496
06-0000028792,1,0,1,6.0,0.42739726,0,0,0,271.0186324786325
06-0000045867,0,0,1,4.0,0.0,0,0,0,561.0126495726496
06-0000028785,1,1,1,6.0,0.42739726,0,10,0,132.4565811965812
06-0000044702,1,1,1,3.0,0.0,0,3,0,529.8263247863248
06-0000028803,0,0,0,0.0,0.0,1,0,0,264.9131623931624
06-0000045829,0,0,1,0.0,0.032876712,0,0,0,397.3697435897437
06-0000044703,1,1,1,2.0,0.0,0,3,0,529.8263247863248
06-0000039035,1,1,1,3.0,0.0,0,3,0,1084.07452991453
06-0000028802,0,0,0,0.0,0.0,1,0,0,264.9131623931624
06-0000045845,1,1,1,2.0,0.0,0,3,0,1084.07452991453
06-0000028818,0,0,0,0.0,0.0,0,0,0,132.4565811965812
06-0000045878,0,0,0,0.0,0.0,1,0,0,529.8263247863248
06-0000045661,0,0,0,0.0,0.0,1,0,0,529.8263247863248
06-0000028787,0,0,1,1.0,0.0,0,0,0,132.4565811965812
06-0000028819,0,0,0,0.0,0.0,0,0,0,271.0186324786325
06-0000045846,0,0,0,0.0,0.0,1,0,0,1084.07452991453
06-0000028788,0,0,1,0.0,0.0,0,0,0,271.0186324786325
06-0000045662,0,0,0,2.0,0.0,0,0,0,1084.07452991453
06-0000045663,0,0,0,2.0,0.0,0,0,0,1084.07452991453
06-0000028783,0,0,1,0.0,0.0,0,0,0,132.4565811965812
06-0000045664,0,0,0,5.0,0.0,0,0,0,1084.07452991453
06-0000045665,0,0,1,2.0,0.0,0,0,0,1084.07452991453
06-0000045667,1,1,1,9.0,0.0,0,3,0,397.3697435897437
06-0000028801,0,0,1,1.0,0.0,0,0,0,264.9131623931624
06-0000045666,1,1,1,9.0,0.0,0,4,0,1084.07452991453
06-0000051053,1,0,1,9.0,0.0,0,0,0,529.8263247863248
06-0000051054,1,0,1,9.0,0.0,0,0,0,1084.07452991453
06-0000045670,1,1,1,9.0,0.0,0,4,0,1084.07452991453
06-0000028800,0,0,1,2.0,0.0,0,0,0,264.9131623931624
06-0000044388,0,0,0,1.0,0.0,0,0,0,1084.07452991453
06-0000045854,0,0,0,2.0,0.0,0,0,0,813.0558974358976
06-0000045847,1,1,1,9.0,0.0,0,3,0,529.8263247863248
06-0000045671,0,0,0,2.0,0.0,0,0,0,813.0558974358976
06-0000045855,0,0,1,3.0,0.0,0,0,0,813.0558974358976
06-0000045674,1,0,1,5.0,0.0,0,0,0,841.5189743589743
06-0000045853,0,0,0,3.0,0.0,0,0,0,813.0558974358976
06-0000045672,1,1,1,6.0,0.0,0,1,0,841.5189743589743
06-0000045673,1,0,1,5.0,0.0,0,0,0,841.5189743589743
06-0000045861,0,0,0,0.0,0.0,0,0,0,841.5189743589743
06-0000045856,1,0,1,5.0,0.0,0,0,0,841.5189743589743
06-0000044387,0,0,1,2.0,0.0,0,0,0,529.8263247863248
06-0000045675,0,0,0,1.0,0.0,0,0,0,841.5189743589743
06-0000045676,0,0,0,0.0,0.0,0,0,0,841.5189743589743
06-0000045862,0,0,0,1.0,0.0,0,0,0,841.5189743589743
06-0000045295,0,0,0,1.0,0.0,0,0,0,841.5189743589743
06-0000045866,0,0,1,6.0,0.0,0,0,0,841.5189743589743
06-0000052135,0,0,1,4.0,0.0,0,0,0,841.5189743589743
06-0000045296,0,0,0,0.0,0.0,0,0,0,841.5189743589743
06-0000028784,0,0,0,4.0,0.0,0,0,0,271.0186324786325
06-0000045291,0,0,1,0.0,0.0,0,0,0,841.5189743589743
06-0000041778,0,0,1,8.0,0.0,0,0,0,841.5189743589743
06-0000028790,1,1,1,12.0,0.0,0,9,0,397.3697435897437
06-0000028794,0,0,0,4.0,0.473972603,1,0,0,264.9131623931624
06-0000028782,0,0,0,4.0,0.0,0,0,0,132.4565811965812
06-0000036905,1,0,1,12.0,0.0,0,0,0,841.5189743589743
06-0000028789,1,0,1,13.0,0.483561644,0,0,0,397.3697435897437
06-0000028750,1,0,1,11.0,0.0,0,0,0,813.0558974358976
06-0000045848,0,0,1,7.0,0.0,0,0,0,529.8263247863248
06-0000028796,0,0,0,5.0,0.910958904,1,0,0,264.9131623931624
06-0000045852,1,0,0,5.0,0.0,0,0,0,1122.0252991452992
06-0000050672,0,0,0,4.0,0.910958904,1,0,0,264.9131623931624
06-0000028748,1,1,1,11.0,0.0,0,3,0,397.3697435897437
06-0000028745,1,0,1,11.0,0.0,0,0,0,397.3697435897437
06-0000045851,1,0,0,6.0,0.0,0,0,0,1122.0252991452992
06-0000034384,1,0,1,11.0,0.0,0,0,0,841.5189743589743
06-0000045850,1,0,0,4.0,0.0,0,0,0,1122.0252991452992
06-0000052136,1,0,1,11.0,0.0,0,0,0,841.5189743589743
06-0000028770,1,0,1,12.0,0.436986301,0,0,0,397.3697435897437
06-0000045857,0,0,0,3.0,0.0,0,0,0,1122.0252991452992
06-0000041371,1,1,1,13.0,0.0,0,4,0,1084.07452991453
06-0000045849,1,0,0,5.0,0.0,0,0,0,1122.0252991452992
06-0000050671,0,0,1,0.0,0.910958904,1,0,0,542.037264957265
06-0000031269,1,1,1,34.0,0.0,0,2,0,662.2829059829061
06-0000028781,0,0,0,1.0,0.0,0,0,0,264.9131623931624
06-0000041374,1,1,1,10.0,0.0,0,4,0,529.8263247863248
06-0000045860,0,0,0,3.0,0.0,0,0,0,1122.0252991452992
06-0000013784,1,1,1,10.0,0.0,0,2,0,841.5189743589743
06-0000028747,1,1,1,12.0,0.0,0,4,0,813.0558974358976
06-0000045859,0,0,0,3.0,0.0,0,0,0,1122.0252991452992
06-0000045796,0,1,1,8.0,0.0,0,1,0,1084.07452991453
06-0000041365,1,0,1,31.0,0.0,0,0,0,662.2829059829061
06-0000028742,0,1,1,6.0,0.0,0,15,0,529.8263247863248
06-0000028798,0,0,1,2.0,0.910958904,0,0,0,264.9131623931624
06-0000039043,1,1,1,32.0,0.0,0,3,0,1355.0931623931626
06-0000041372,1,1,1,13.0,0.0,0,3,0,1084.07452991453
06-0000028777,0,0,0,0.0,0.0,0,0,0,542.037264957265
06-0000045858,0,0,0,3.0,0.0,0,0,0,1122.0252991452992
06-0000028780,0,0,0,0.0,0.0,0,0,0,271.0186324786325
06-0000028743,1,1,1,11.0,0.0,0,3,0,1084.07452991453
06-0000041366,1,0,1,30.0,0.0,0,0,0,1355.0931623931626
06-0000045882,0,0,0,0.0,0.0,0,0,0,1122.0252991452992
06-0000037773,1,1,1,34.0,0.0,0,6,0,662.2829059829061
06-0000039042,0,1,1,2.0,0.0,0,2,0,1355.0931623931626
06-0000041369,1,1,1,34.0,0.0,0,3,0,1355.0931623931626
06-0000045292,0,1,1,1.0,0.0,0,1,0,841.5189743589743
06-0000041373,1,1,1,11.0,0.0,0,3,0,529.8263247863248
06-0000039037,1,0,1,6.0,0.04520547900000001,0,0,0,1355.0931623931626
06-0000041370,1,1,1,30.0,0.0,0,3,0,662.2829059829061
06-0000028741,0,1,1,6.0,0.0,0,3,0,529.8263247863248
06-0000050953,0,0,0,1.0,0.0,0,0,0,264.9131623931624
06-0000050673,0,0,1,0.0,0.910958904,0,0,0,264.9131623931624
06-0000045293,0,1,1,1.0,0.0,0,1,0,841.5189743589743
06-0000028797,1,0,1,2.0,0.7,0,0,0,397.3697435897437
06-0000045711,1,1,1,5.0,0.04520547900000001,0,4,0,662.2829059829061
06-0000039036,1,1,1,6.0,0.04520547900000001,0,3,0,1355.0931623931626
06-0000037774,1,1,1,32.0,0.0,0,6,0,662.2829059829061
06-0000045294,0,1,1,1.0,0.0,0,2,0,841.5189743589743
06-0000041368,1,0,1,30.0,0.0,0,0,0,1355.0931623931626
06-0000039044,1,1,1,32.0,0.0,0,2,0,1355.0931623931626
06-0000041363,1,1,1,31.0,0.0,0,3,0,662.2829059829061
06-0000028769,1,0,1,2.0,0.436986301,0,0,0,397.3697435897437
06-0000028778,0,0,0,1.0,0.0,0,0,0,542.037264957265
06-0000041367,1,0,1,30.0,0.0,0,0,0,662.2829059829061
06-0000039039,1,1,1,9.0,0.04520547900000001,0,3,0,1355.0931623931626
06-0000045781,0,0,0,3.0,0.0,0,0,0,1355.0931623931626
06-0000045712,1,1,1,6.0,0.04520547900000001,0,1,0,662.2829059829061
06-0000028768,1,0,1,2.0,0.436986301,0,0,0,813.0558974358976
06-0000028753,0,0,1,4.0,0.0,0,0,0,397.3697435897437
06-0000028776,0,0,0,1.0,0.0,0,0,0,542.037264957265
06-0000039041,1,1,1,6.0,0.04520547900000001,0,1,0,662.2829059829061
06-0000028752,0,0,1,4.0,0.0,0,0,0,813.0558974358976
06-0000028767,1,1,1,2.0,0.436986301,0,1,0,397.3697435897437
06-0000039038,1,0,1,10.0,0.04520547900000001,0,0,0,1355.0931623931626
06-0000045710,1,0,1,6.0,0.04520547900000001,0,0,0,662.2829059829061
06-0000045780,1,0,1,2.0,0.0,0,0,0,662.2829059829061
06-0000045779,1,1,1,3.0,0.0,0,3,0,662.2829059829061
06-0000045777,1,1,1,14.0,0.0,0,3,0,1122.0252991452992
06-0000049638,1,1,1,1.0,0.0,0,3,0,1355.0931623931626
06-0000045778,1,0,1,6.0,0.0,0,0,0,1402.5316239316242
06-0000045776,1,0,1,12.0,0.0,0,0,0,1402.5316239316242
06-0000028774,0,0,0,3.0,0.0,0,0,0,542.037264957265
06-0000045775,1,0,1,4.0,0.0,0,0,0,1402.5316239316242
06-0000028775,0,0,0,3.0,0.0,0,0,0,542.037264957265
06-0000028772,0,0,0,3.0,0.0,0,0,0,264.9131623931624
06-0000028773,0,0,0,3.0,0.0,0,0,0,542.037264957265
06-0000044386,0,0,0,0.0,0.0,0,0,0,529.8263247863248
06-0000049639,1,0,1,3.0,0.0,0,0,0,1402.5316239316242
06-0000045786,0,0,0,1.0,0.0,0,0,0,1122.0252991452992
06-0000045774,1,0,1,4.0,0.0,0,0,0,1402.5316239316242
06-0000047725,1,0,1,1.0,0.0,0,0,0,1402.5316239316242
06-0000028766,1,0,1,2.0,0.0,1,0,0,813.0558974358976
06-0000028771,0,0,1,4.0,0.0,0,0,0,542.037264957265
06-0000028751,0,0,0,0.0,0.0,0,0,0,813.0558974358976
06-0000049640,1,1,1,3.0,0.0,0,1,0,1402.5316239316242
06-0000028765,1,1,1,2.0,0.0,1,2,0,264.9131623931624
06-0000044385,0,0,0,0.0,0.039726027000000004,0,0,0,1084.07452991453
06-0000045787,0,0,1,1.0,0.039726027000000004,0,0,0,1122.0252991452992
06-0000045773,1,0,0,1.0,0.0,0,0,0,1122.0252991452992
06-0000028764,1,0,1,2.0,0.0,1,0,0,542.037264957265
06-0000052139,1,1,1,7.0,3.2452054789999996,0,1,0,1122.0252991452992
06-0000015737,1,0,1,7.0,3.4753424660000003,0,0,0,1122.0252991452992
06-0000052137,1,0,1,7.0,3.4753424660000003,0,0,0,1122.0252991452992
06-0000041929,1,1,1,7.0,3.4753424660000003,0,1,0,1122.0252991452992
06-0000041267,1,1,1,8.0,0.320547945,0,1,0,1122.0252991452992
06-0000052141,1,1,1,9.0,0.320547945,0,1,0,1122.0252991452992
06-0000041268,1,1,1,9.0,3.4753424660000003,0,2,0,1122.0252991452992
06-0000047726,0,0,1,1.0,0.0,0,0,0,1402.5316239316242
06-0000028754,1,0,0,3.0,0.08630137,0,0,0,397.3697435897437
06-0000045693,1,0,0,3.0,0.08630137,0,0,0,813.0558974358976
06-0000045694,0,0,0,0.0,0.0,0,0,0,397.3697435897437
06-0000044384,0,0,0,0.0,0.04109589,0,0,0,397.3697435897437
06-0000045695,0,0,0,0.0,0.08082191799999999,0,0,0,813.0558974358976
06-0000028755,1,0,0,3.0,0.08630137,0,0,0,397.3697435897437
06-0000013633,1,0,1,4.0,0.320547945,0,0,0,1122.0252991452992
06-0000051201,1,0,0,2.0,0.08630137,0,0,0,813.0558974358976
06-0000049533,0,0,0,0.0,0.0,0,0,0,813.0558974358976
06-0000049642,0,0,0,0.0,4.352054795,0,0,0,1402.5316239316242
06-0000045696,0,0,0,0.0,0.04109589,0,0,0,813.0558974358976
06-0000049527,0,0,0,0.0,0.04109589,0,0,0,397.3697435897437
06-0000049523,0,0,1,5.0,0.0,0,0,0,1084.07452991453
06-0000049528,0,0,0,0.0,0.04109589,0,0,0,397.3697435897437
06-0000047719,0,0,0,0.0,4.352054795,0,0,0,1402.5316239316242
06-0000049524,0,0,1,3.0,0.0,0,0,0,1084.07452991453
06-0000049526,0,0,1,5.0,0.0,0,0,0,1084.07452991453
06-0000049643,0,0,0,0.0,16.05068493,0,0,0,1402.5316239316242
06-0000049529,0,0,0,0.0,0.04109589,0,0,0,397.3697435897437
06-0000048353,1,0,1,9.0,6.85890411,0,0,0,529.8263247863248
06-0000049525,0,0,1,3.0,0.0,0,0,0,397.3697435897437
06-0000047718,0,0,0,0.0,4.352054795,0,0,0,1402.5316239316242
06-0000050676,0,0,1,3.0,6.85890411,0,0,0,1084.07452991453
06-0000045717,1,0,1,7.0,6.85890411,0,0,0,1084.07452991453
06-0000013634,1,0,1,4.0,0.267123288,0,0,0,1122.0252991452992
06-0000045715,1,0,0,5.0,6.85890411,0,0,0,1084.07452991453
06-0000028763,1,1,1,10.0,0.079452055,1,6,0,264.9131623931624
06-0000049534,0,0,0,0.0,0.0,0,0,0,397.3697435897437
06-0000025792,1,1,1,6.0,0.23013698600000002,0,8,0,1122.0252991452992
06-0000045716,1,0,0,5.0,6.85890411,0,0,0,1084.07452991453
06-0000049537,0,0,0,0.0,0.08630137,1,0,0,397.3697435897437
06-0000047717,0,0,0,0.0,0.0,0,0,0,1122.0252991452992
06-0000051459,1,0,0,2.0,0.0,0,0,0,1084.07452991453
06-0000045714,1,0,0,5.0,0.0,0,0,0,529.8263247863248
06-0000048352,1,0,1,7.0,6.85890411,0,0,0,813.0558974358976
06-0000036904,1,1,1,6.0,0.23013698600000002,0,4,0,1122.0252991452992
06-0000050675,0,0,1,3.0,6.85890411,0,0,0,529.8263247863248
06-0000049535,0,0,0,0.0,0.0,0,0,0,813.0558974358976
06-0000049536,0,0,0,0.0,0.0,0,0,0,397.3697435897437
06-0000028762,1,1,1,9.0,0.11643835599999999,1,3,0,264.9131623931624
06-0000045713,1,0,0,5.0,0.0,0,0,0,1084.07452991453
06-0000047715,0,0,1,0.0,0.039726027000000004,0,0,0,1122.0252991452992
06-0000049538,0,0,0,0.0,0.0,0,0,0,813.0558974358976
06-0000013044,1,0,1,9.0,0.079452055,1,0,0,542.037264957265
06-0000051458,1,0,0,2.0,0.0,0,0,0,529.8263247863248
06-0000047716,0,0,0,0.0,0.0,0,0,0,1122.0252991452992
06-0000039040,1,0,0,2.0,0.0,0,0,0,1084.07452991453
06-0000013045,1,1,1,11.0,0.079452055,1,27,0,264.9131623931624
06-0000049532,0,0,0,0.0,0.04109589,0,0,0,813.0558974358976
06-0000030979,1,1,1,11.0,0.079452055,1,1,0,542.037264957265
06-0000047714,0,0,1,0.0,0.0,0,0,0,1122.0252991452992
06-0000051460,1,0,0,2.0,0.035616438,0,0,0,529.8263247863248
06-0000047723,0,0,0,0.0,11.69863014,0,0,0,1402.5316239316242
06-0000030981,0,0,1,1.0,0.079452055,1,0,0,359.748717948718
06-0000047724,0,0,0,0.0,11.69863014,0,0,0,1402.5316239316242
06-0000047722,0,0,0,0.0,11.69863014,0,0,0,1402.5316239316242
06-0000027783,0,0,0,4.0,0.0,1,0,0,359.748717948718
06-0000045718,0,0,0,3.0,0.0,0,0,0,397.3697435897437
06-0000047721,0,0,0,0.0,0.0,0,0,0,1402.5316239316242
06-0000011882,0,0,0,4.0,0.0,1,0,0,359.748717948718
06-0000028760,1,0,1,3.0,0.079452055,1,0,0,359.748717948718
06-0000049565,1,0,0,0.0,0.0,1,0,0,1122.0252991452992
06-0000028761,1,0,1,3.0,0.079452055,1,0,0,359.748717948718
06-0000027782,0,0,0,4.0,0.0,1,0,0,359.748717948718
06-0000047720,0,0,0,0.0,0.0,0,0,0,1122.0252991452992
06-0000047712,0,0,0,0.0,1.105479452,0,0,0,1122.0252991452992
06-0000028759,1,1,1,3.0,0.0,1,2,0,359.748717948718
06-0000027781,0,0,1,2.0,0.0,1,0,0,539.6230769230771
06-0000049455,1,0,1,6.0,0.369863014,0,0,0,1122.0252991452992
06-0000047713,0,0,0,0.0,1.105479452,0,0,0,1122.0252991452992
06-0000030980,1,1,1,5.0,0.0,1,2,0,359.748717948718
06-0000047711,0,0,0,0.0,1.105479452,0,0,0,1122.0252991452992
06-0000012386,1,1,1,6.0,0.0,0,6,0,359.748717948718
06-0000035129,1,1,1,5.0,0.0,1,1,0,359.748717948718
06-0000028757,1,0,0,1.0,0.0,1,0,0,542.037264957265
06-0000027780,0,0,1,2.0,0.0,1,0,0,539.6230769230771
06-0000047710,1,0,1,7.0,0.369863014,0,0,0,1122.0252991452992
06-0000028756,1,0,0,1.0,0.0,1,0,0,542.037264957265
06-0000049454,1,0,1,9.0,0.369863014,0,0,0,841.5189743589743
06-0000041530,0,0,1,1.0,0.0,1,0,0,359.748717948718
06-0000049453,1,0,1,8.0,0.369863014,0,0,0,841.5189743589743
06-0000027778,1,0,1,3.0,0.0,1,0,0,539.6230769230771
06-0000032381,1,0,1,6.0,0.0,0,0,0,359.748717948718
06-0000011881,1,1,1,3.0,0.0,1,10,0,539.6230769230771
06-0000034385,1,0,1,10.0,0.369863014,0,0,0,841.5189743589743
06-0000051457,0,0,0,4.0,0.0,0,0,0,841.5189743589743
06-0000011879,1,0,1,0.0,0.0,1,0,0,539.6230769230771
06-0000027775,1,1,1,1.0,0.0,1,7,0,539.6230769230771
06-0000028758,0,0,0,3.0,0.0,1,0,0,359.748717948718
06-0000011880,1,1,1,0.0,0.0,1,18,0,539.6230769230771
06-0000040095,1,1,1,0.0,0.0,1,6,0,539.6230769230771
06-0000027774,1,1,1,0.0,0.0,1,12,0,539.6230769230771
06-0000034386,1,0,1,1.0,0.323287671,0,0,0,841.5189743589743
06-0000027770,1,1,1,1.0,0.0,0,4,0,539.6230769230771
06-0000049649,1,0,0,0.0,0.050684932,0,0,0,539.6230769230771
06-0000049452,1,0,1,0.0,0.323287671,0,0,0,841.5189743589743
06-0000011878,1,1,1,1.0,0.0,0,12,0,539.6230769230771
06-0000044572,1,0,1,0.0,1.371232877,0,0,0,841.5189743589743
06-0000049650,1,0,0,0.0,0.050684932,0,0,0,539.6230769230771
06-0000049653,1,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000049647,1,0,0,0.0,0.050684932,0,0,0,539.6230769230771
06-0000049651,1,0,0,0.0,0.050684932,0,0,0,539.6230769230771
06-0000035676,0,0,0,3.0,0.043835615999999994,0,0,0,539.6230769230771
06-0000035675,0,0,0,4.0,0.043835615999999994,0,0,0,539.6230769230771
06-0000049652,1,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000049655,1,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000049648,1,0,0,0.0,0.050684932,0,0,0,539.6230769230771
06-0000049530,1,0,0,0.0,0.0,0,0,0,359.748717948718
06-0000035674,0,0,0,3.0,0.043835615999999994,0,0,0,539.6230769230771
06-0000049654,1,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000049657,0,0,0,2.0,0.0,0,0,0,561.0126495726496
06-0000049531,1,0,0,0.0,0.0,0,0,0,359.748717948718
06-0000012422,1,1,1,5.0,0.0,0,6,0,539.6230769230771
06-0000049100,1,0,0,16.0,0.0,0,0,0,561.0126495726496
06-0000049103,1,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000013523,1,0,1,5.0,0.0,0,0,0,719.4974358974359
06-0000049098,1,0,1,16.0,0.0,0,0,0,561.0126495726496
06-0000022243,1,1,1,5.0,0.0,0,2,0,539.6230769230771
06-0000049099,1,0,1,18.0,0.0,0,0,0,561.0126495726496
06-0000045731,1,0,1,15.0,0.0,0,0,0,561.0126495726496
06-0000013522,1,1,1,8.0,0.0,0,2,0,719.4974358974359
06-0000049539,1,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000049644,0,0,0,2.0,0.0,0,0,0,561.0126495726496
06-0000034387,0,0,1,0.0,0.5232876710000001,0,0,0,841.5189743589743
06-0000049102,1,0,1,14.0,0.0,0,0,0,561.0126495726496
06-0000012098,1,0,1,10.0,0.0,0,0,0,719.4974358974359
06-0000045719,1,0,0,7.0,0.0,0,0,0,561.0126495726496
06-0000049656,0,0,0,2.0,0.0,0,0,0,359.748717948718
06-0000049104,1,0,1,15.0,0.0,0,0,0,561.0126495726496
06-0000012100,1,0,1,10.0,0.0,0,0,0,719.4974358974359
06-0000049571,1,0,0,5.0,0.0,0,0,0,841.5189743589743
06-0000049105,1,0,1,13.0,0.0,0,0,0,561.0126495726496
06-0000045720,1,0,0,10.0,0.0,0,0,0,561.0126495726496
06-0000049101,1,0,1,14.0,0.0,0,0,0,561.0126495726496
06-0000045722,1,0,0,10.0,0.0,0,0,0,561.0126495726496
06-0000012099,1,0,1,10.0,0.0,0,0,0,719.4974358974359
06-0000049106,1,0,1,14.0,0.0,0,0,0,561.0126495726496
06-0000045730,1,0,1,13.0,0.0,0,0,0,561.0126495726496
06-0000049641,0,0,1,4.0,0.0,0,0,0,561.0126495726496
06-0000049572,1,0,0,5.0,0.0,0,0,0,561.0126495726496
06-0000049568,1,0,0,6.0,0.0,0,0,0,561.0126495726496
06-0000045721,1,0,0,9.0,0.0,0,0,0,561.0126495726496
06-0000030483,1,1,1,15.0,0.27260274,0,18,0,359.748717948718
06-0000012363,1,1,1,12.0,0.236986301,0,15,0,359.748717948718
06-0000049563,1,0,0,7.0,0.0,0,0,0,841.5189743589743
06-0000049573,1,0,0,6.0,0.0,0,0,0,561.0126495726496
06-0000049567,1,0,0,1.0,0.0,0,0,0,841.5189743589743
06-0000049559,1,0,0,7.0,0.0,0,0,0,841.5189743589743
06-0000012362,1,0,1,19.0,0.27260274,0,0,0,359.748717948718
06-0000049560,1,0,0,7.0,0.0,0,0,0,841.5189743589743
06-0000049557,1,0,0,7.0,0.0,0,0,0,841.5189743589743
06-0000012364,1,0,1,17.0,0.27260274,0,0,0,359.748717948718
06-0000039067,1,0,1,17.0,0.27260274,0,0,0,359.748717948718
06-0000049561,1,0,0,8.0,0.0,0,0,0,841.5189743589743
06-0000037790,1,0,1,0.0,0.25616438399999997,0,0,0,561.0126495726496
06-0000049556,1,0,0,0.0,0.057534247000000004,0,0,0,841.5189743589743
06-0000049553,1,0,0,0.0,0.057534247000000004,0,0,0,841.5189743589743
06-0000002735,0,0,1,2.0,0.104109589,0,0,0,719.4974358974359
06-0000049555,1,0,0,0.0,0.057534247000000004,0,0,0,841.5189743589743
06-0000049660,0,0,1,3.0,0.0,0,0,0,359.748717948718
06-0000049550,1,0,0,0.0,3.108219178,0,0,0,841.5189743589743
06-0000049685,1,0,0,0.0,2.705479452,0,0,0,539.6230769230771
06-0000049686,1,0,0,0.0,2.705479452,0,0,0,539.6230769230771
06-0000049684,1,0,0,0.0,2.705479452,0,0,0,539.6230769230771
06-0000049679,0,0,0,1.0,0.92739726,0,0,0,539.6230769230771
06-0000052826,0,0,1,1.0,0.0,0,0,0,702.2454700854703
06-0000049451,1,1,1,1.0,0.13287671199999998,0,3,0,561.0126495726496
06-0000049687,1,0,0,0.0,2.705479452,0,0,0,539.6230769230771
06-0000049681,0,0,0,1.0,0.92739726,0,0,0,539.6230769230771
06-0000049678,0,0,0,0.0,0.92739726,0,0,0,539.6230769230771
06-0000049658,1,0,0,1.0,0.0,0,0,0,539.6230769230771
06-0000049680,0,0,0,0.0,0.92739726,0,0,0,539.6230769230771
06-0000049677,1,0,0,1.0,0.0,0,0,0,539.6230769230771
06-0000049676,1,0,0,1.0,0.0,0,0,0,539.6230769230771
06-0000049662,0,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000049663,0,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000012456,0,0,1,1.0,0.257534247,0,0,0,702.2454700854703
06-0000049661,0,0,0,1.0,0.0,0,0,0,359.748717948718
06-0000051661,1,1,1,1.0,0.089041096,0,6,0,702.2454700854703
06-0000049170,0,0,0,3.0,0.0,0,0,0,359.748717948718
06-0000045728,0,0,0,10.0,0.0,0,0,0,359.748717948718
06-0000012096,0,0,1,14.0,0.04520547900000001,1,0,0,899.3717948717949
06-0000046620,1,1,1,5.0,0.43287671200000005,0,3,0,719.4974358974359
06-0000012447,1,1,1,2.0,0.089041096,0,14,0,702.2454700854703
06-0000028101,1,1,1,1.0,0.089041096,0,17,0,702.2454700854703
