crosswalk_id,gu_code,dong_code,roadname,change_id,crossroad_code,X_cord,Y_cord,lon,lat
06-0000025095,500.0,10200.0,709도,93014,,185746.98479063695,551154.87701295,126.83868448318144,37.559813189408686
06-0000025095,500.0,10200.0,709도,93013,,185746.990797007,551156.77640933,126.8386845142656,37.559830302937506
06-0000025095,500.0,10200.0,709도,84240,,185747.16743241,551158.056179699,126.83868648855774,37.55984183631541
06-0000025095,500.0,10200.0,709도,84239,,185747.371101775,551158.081794988,126.838688793181,37.55984207025689
06-0000024640,500.0,10600.0,724-31도,7966,,185747.97059808,550576.5679223379,126.83870687190179,37.55460267562336
06-0000045755,500.0,10400.0,239-18 대,151046,8083.0,185748.65625,552149.2187498672,126.83868408363064,37.56877216183524
06-0000024640,500.0,10600.0,724-31도,72649,,185749.27059263398,550576.86791156,126.83872157832752,37.55460539860551
06-0000040430,500.0,10500.0,,109890,,185749.414690016,552558.308954496,126.83868471920215,37.57245804253626
06-0000024640,500.0,10600.0,652-4대,72650,,185749.874215625,550576.618477655,126.8387284144707,37.554603160551316
06-0000045756,500.0,10400.0,239-20대,151047,8083.0,185751.00000000012,552138.4687498659,126.838710822107,37.568675341438976
06-0000013171,500.0,10300.0,1089-40도,76707,,185754.12704980106,549301.3531715829,126.83880129063421,37.54311314864892
06-0000013171,500.0,10300.0,1089-40도,14243,,185754.12704980106,549301.3531715829,126.83880129063421,37.54311314864892
06-0000028537,500.0,10600.0,671-12대,20125,,185754.15255481895,550158.9224995939,126.83878493993359,37.55083980894381
06-0000051356,500.0,10300.0,산80-3임,156686,5648.0,185754.568103367,549301.073865118,126.83880628676144,37.54311063892168
06-0000046650,500.0,10400.0,1084답,151978,2918.0,185754.8980681496,551259.3683397805,126.83877201661198,37.56075477162719
06-0000049589,500.0,10400.0,272-11 학,154919,8135.0,185755.48721012397,551931.416178718,126.83876563531048,37.5668098833301
06-0000013171,500.0,10300.0,산80-3임,93675,5648.0,185756.84085763,549301.99016919,126.83883198617173,37.54311892988697
06-0000013171,500.0,10300.0,1089-40도,96167,,185756.928649093,549302.287029762,126.83883297381192,37.54312160594456
06-0000013171,500.0,10300.0,1089-40도,96166,,185756.928649093,549302.287029762,126.83883297381192,37.54312160594456
06-0000049590,500.0,10400.0,272-23도,154920,8135.0,185757.131483543,551914.5565719621,126.83878457423323,37.56665800498058
06-0000031747,500.0,10300.0,산80-3임,63263,5648.0,185757.649560017,549318.038286968,126.83884082573992,37.54326353526673
06-0000012152,500.0,10200.0,709-22도,12109,,185759.461380672,551136.728882456,126.83882604483614,37.55964986879778
06-0000028088,500.0,10300.0,1089-67도,28130,,185759.918313805,548875.373347904,126.83887508077758,37.53927517583501
06-0000049632,500.0,10400.0,167-2구,154962,8175.0,185760.355729615,551543.600016972,126.83882827032456,37.56331576365812
06-0000012152,500.0,10200.0,678-14대,84229,,185760.692770171,551138.990685149,126.83883993771931,37.55967026651563
06-0000012152,500.0,10200.0,678-14대,84230,,185760.78874872602,551139.065875121,126.8388410225387,37.55967094545508
06-0000012152,500.0,10200.0,678-14대,95047,,185760.78874872602,551139.065875121,126.8388410225387,37.55967094545508
06-0000012152,500.0,10200.0,709도,105782,2917.0,185760.9334072344,551140.2839052165,126.8388426361367,37.559681922060925
06-0000028088,500.0,10300.0,1089-67도,87916,,185761.28646072105,548875.920621524,126.83889055054037,37.539280127872246
06-0000028089,500.0,10300.0,1089-67도,28131,,185763.49925403198,548881.342584403,126.83891548286556,37.539329013726245
06-0000028089,500.0,10300.0,1089-67도,87915,,185764.776201055,548882.528306779,126.83892990835471,37.539339716751904
06-0000028087,500.0,10300.0,1089-67도,28129,,185766.77733318895,548872.471525069,126.8389527457603,37.53924913637732
06-0000031466,500.0,10600.0,664-10대,62346,,185766.79358680602,550643.851744571,126.83891858988692,37.55520918973742
06-0000031466,500.0,10600.0,664-10대,61925,,185766.79358680602,550643.851744571,126.83891858988692,37.55520918973742
06-0000025506,500.0,10600.0,664-11대,61924,,185767.15236757,550644.030012038,126.83892264684314,37.55521080145617
06-0000049977,500.0,10200.0,709도,155307,2918.0,185768.7334090296,551246.6935417857,126.83892885213972,37.56064078628024
06-0000028087,500.0,10300.0,1089-67도,87918,,185768.78395361695,548873.201198473,126.83897543621643,37.53925574167121
06-0000028086,500.0,10300.0,1089-67도,28066,,185770.942731592,548878.78974075,126.83899975418647,37.53930612754896
06-0000049581,500.0,10400.0,239-36 대,154911,,185771.214898558,552181.941774905,126.83893879704607,37.569067342313296
06-0000028086,500.0,10300.0,1089-67도,87917,,185772.310878508,548879.428214262,126.8390152221973,37.539311901277756
06-0000011838,500.0,10300.0,662-17도,20248,,185772.77841104398,548163.698037214,126.839034373855,37.53286320076921
06-0000049634,500.0,10400.0,422-61도,154964,8175.0,185773.109245848,551531.524675988,126.83897285493131,37.563207162663524
06-0000013160,500.0,10300.0,1089-29도,15455,,185773.922186451,549317.060860689,126.83902497675095,37.543254979849536
06-0000011838,500.0,10300.0,369-55대,61539,,185773.98732513606,548164.22153855,126.83904804122491,37.53286793614496
06-0000013160,500.0,10300.0,산80-3임,94525,5648.0,185774.056513842,549317.514060357,126.83902648794607,37.54325906523221
06-0000012176,500.0,10200.0,709도,105779,2918.0,185774.3374575605,551272.4654195507,126.83899177951021,37.560873075676106
06-0000012176,500.0,10200.0,709도,23090,,185774.761919505,551271.908917215,126.83899659440745,37.56086806817894
06-0000012176,500.0,10200.0,709도,70704,,185774.761919505,551271.908917215,126.83899659440745,37.56086806817894
06-0000012176,500.0,10200.0,709도,93009,,185776.973503925,551272.11275773,126.83902162141388,37.56086993889951
06-0000012176,500.0,10200.0,709도,105778,,185776.99826251398,551272.017046942,126.83902190348974,37.56086907693383
06-0000049591,500.0,10400.0,272-61 도,154921,8135.0,185777.481078295,551923.479740278,126.83901473800974,37.566738716353925
06-0000031465,500.0,10600.0,664-11대,61863,,185778.91611062305,550649.298183139,126.83905567804537,37.55525844891632
06-0000049631,500.0,10400.0,167-2구,154961,8175.0,185780.03889439398,551551.747091635,126.83905089593891,37.56338947213725
06-0000028090,500.0,10300.0,662-14도,24478,,185782.582154603,548822.994198157,126.83913253253469,37.53880359109203
06-0000028090,500.0,10300.0,662-14도,28132,,185782.582154603,548822.994198157,126.83913253253469,37.53880359109203
06-0000028090,500.0,10300.0,662-14도,88639,,185783.129428223,548823.267822589,126.83913871951651,37.53880606487416
06-0000028091,500.0,10300.0,672도,28133,,185786.666788036,548833.732203,126.83917854145471,37.538900403102566
06-0000028091,500.0,10300.0,672도,24476,,185786.666788036,548833.732203,126.83917854145471,37.538900403102566
06-0000012136,500.0,10300.0,662-17도,6866,,185787.950598979,548101.682100171,126.83920722971241,37.53230467251644
06-0000028091,500.0,10300.0,672도,88634,,185788.1261596,548833.91462754,126.83919505040758,37.53890206922793
06-0000028538,500.0,10600.0,671-21 대,20126,,185788.2937499139,550156.1999939344,126.83917135469898,37.550815806191494
06-0000049633,500.0,10400.0,167-2구,154963,8175.0,185789.130354591,551540.359079644,126.83915401815857,37.563287007195036
06-0000012136,500.0,10300.0,668-10도,61543,,185789.25968357,548102.2073668,126.83922203026577,37.53230942532058
06-0000028093,500.0,10300.0,662-14도,28135,,185789.528149908,548826.7496449279,126.83921105225407,37.53883753457658
06-0000028093,500.0,10300.0,662-14도,24477,,185789.528149908,548826.7496449279,126.83921105225407,37.53883753457658
06-0000012175,500.0,10200.0,709-24도,23089,,185789.84245342,551252.906763495,126.83916764558836,37.56069709268471
06-0000028092,500.0,10300.0,662-14도,24984,,185789.978391948,548826.832995257,126.83921614503132,37.538838292496536
06-0000028092,500.0,10300.0,662-14도,28134,,185789.978391948,548826.832995257,126.83921614503132,37.538838292496536
06-0000012175,500.0,10200.0,709-24도,93010,,185791.05472805895,551253.968532794,126.83918134565408,37.560706677844465
06-0000028093,500.0,10300.0,662-14도,88637,,185791.717194875,548826.8408448211,126.83923581905293,37.538838390006276
06-0000028092,500.0,10300.0,672도,88636,,185791.893812484,548827.289044229,126.83923780877257,37.538842430988346
06-0000012175,500.0,10200.0,709도,105780,2918.0,185792.13653407426,551253.9508276116,126.83919358997116,37.560706534998864
06-0000024639,500.0,10600.0,724-31도,7890,,185793.27952018,550570.856811006,126.83921975092537,37.55455191819129
06-0000024639,500.0,10600.0,724-31도,62355,,185793.27952018,550570.856811006,126.83921975092537,37.55455191819129
06-0000012175,500.0,10200.0,709-24도,84238,,185793.387099456,551253.3077730329,126.83920775642972,37.560700760397175
06-0000012175,500.0,10200.0,709-24도,95046,,185793.387099456,551253.3077730329,126.83920775642972,37.560700760397175
06-0000013680,500.0,10300.0,677 도,13686,,185793.55270933305,548819.553360097,126.83925672844622,37.53877275828573
06-0000013680,500.0,10300.0,677 도,24480,,185793.55270933305,548819.553360097,126.83925672844622,37.53877275828573
06-0000013680,500.0,10300.0,662-14도,88638,,185794.73843170895,548820.739082473,126.83927012169134,37.53878345986568
06-0000049580,500.0,10400.0,237-2대,154910,,185795.01181697895,552217.677127386,126.83920747059229,37.569389682150714
06-0000012134,500.0,10300.0,662-17도,6864,,185795.333038747,548115.365371534,126.83929048857466,37.53242807215596
06-0000050028,500.0,10400.0,237-2대,155358,,185797.138103303,552220.487778149,126.83923148444819,37.56941503866622
06-0000013681,500.0,10300.0,662-14도,24479,,185797.22969212802,548830.050291841,126.83929812969026,37.53886739191146
06-0000013681,500.0,10300.0,662-14도,13687,,185797.22969212802,548830.050291841,126.83929812969026,37.53886739191146
06-0000012134,500.0,10300.0,366-66대,61540,,185797.67303418895,548113.9429455721,126.8393169903384,37.532415292155825
06-0000041704,500.0,10300.0,366-66대,111164,,185799.88980710602,548107.160255357,126.83934220157286,37.53235421439968
06-0000013681,500.0,10300.0,662-14도,88635,,185800.057210608,548831.144814325,126.8393301012938,37.538877297054846
06-0000012168,500.0,10200.0,709도,76863,,185800.82915075,551425.315801472,126.83928865730698,37.56225065566476
06-0000012168,500.0,10200.0,709도,12875,,185800.82915075,551425.315801472,126.83928865730698,37.56225065566476
06-0000051819,500.0,10300.0,366-66대,157149,,185801.27664903397,548107.910954754,126.8393578775193,37.532360999527455
06-0000015672,500.0,10300.0,829도,7260,,185802.131530958,547655.900556067,126.83937628305208,37.528288408310935
06-0000051729,500.0,10400.0,183-4 대,157059,,185802.715639773,551914.9792489429,126.83930053252465,37.56666251671177
06-0000012135,500.0,10300.0,616-3도,6865,,185802.895437948,548098.633654699,126.83937637143693,37.53227743618467
06-0000012135,500.0,10300.0,616-3도,61542,,185802.895437948,548098.633654699,126.83937637143693,37.53227743618467
06-0000015672,500.0,10300.0,942-5도,42274,,185802.992852404,547656.361203292,126.8393860184435,37.528292571986654
06-0000012168,500.0,10200.0,1070답,93659,,185803.10240764305,551425.706408718,126.83931437919806,37.562254210029344
06-0000015672,500.0,10300.0,942-5도,42648,,185803.20733248,547656.393838043,126.83938844426642,37.528292869325064
06-0000015672,500.0,10300.0,942-5도,42649,,185803.280613848,547656.430071836,126.83938927261231,37.52829319691836
06-0000012135,500.0,10300.0,366-59대,85381,5856.0,185804.0250025853,548100.5656174595,126.83938911376602,37.532294860504365
06-0000052709,500.0,10200.0,709 도,158039,,185804.8391060049,551387.8799954287,126.83933476758295,37.56191342341463
06-0000045770,500.0,10400.0,251-6 대,151062,,185804.945723025,552099.784273715,126.83932219822262,37.5683276300186
06-0000045772,500.0,10400.0,251-5대,151064,,185806.203236653,552087.36578437,126.83933667264758,37.56821575977854
06-0000051455,500.0,10600.0,671-32대,156785,,185810.259884512,550250.947591121,126.83941810493836,37.55166981538126
06-0000012133,500.0,10300.0,366-65대,61541,,185810.679686335,548108.6467582129,126.83946424741184,37.53236777376054
06-0000012133,500.0,10300.0,662-17도,6863,,185810.789209143,548108.648575327,126.83946548649624,37.532367791817094
06-0000049630,500.0,10400.0,164-2답,154960,,185813.391657086,551733.050209023,126.83942489277992,37.56502351411789
06-0000012130,500.0,10300.0,949-9구,3610,,185814.78498283695,547645.61565268,126.83951963244158,37.52819593611507
06-0000012130,500.0,10300.0,942-5도,42278,,185816.13950835,547645.932583366,126.83953495030606,37.528198812476774
06-0000012130,500.0,10300.0,942-5도,42276,,185816.212359045,547645.930752338,126.83953577451393,37.52819879709904
06-0000012130,500.0,10300.0,942-5도,42652,,185816.223767972,547645.988950972,126.83953590246185,37.52819932164309
06-0000012130,500.0,10300.0,942-5도,42647,,185816.256916398,547645.908339257,126.83953627903158,37.52819859584247
06-0000012130,500.0,10300.0,942-5도,42273,,185816.26376775606,547645.8575297621,126.83953635752285,37.528198138155105
06-0000012130,500.0,10300.0,942-5도,42213,,185816.308832747,547645.740379868,126.83953686961193,37.52819708332928
06-0000045771,500.0,10400.0,249-6 대,151063,,185818.134662698,552090.92453355,126.83947165830641,37.56824800754474
06-0000015674,500.0,10200.0,709도,12874,,185819.726135162,551393.449561079,126.83950315534126,37.56196383398855
06-0000015674,500.0,10200.0,709도,77272,,185819.726135162,551393.449561079,126.83950315534126,37.56196383398855
06-0000015674,500.0,10200.0,709도,94314,,185821.573459602,551393.3436684479,126.83952406591743,37.56196290832428
06-0000015674,500.0,10200.0,709도,85731,,185821.573459602,551393.3436684479,126.83952406591743,37.56196290832428
06-0000045769,500.0,10400.0,422-30학,151061,,185822.201214072,551718.538489398,126.83952488633724,37.56489290016808
06-0000015674,500.0,10200.0,709도,105777,,185822.70888091004,551393.4425305161,126.83953691501978,37.56196381653128
06-0000012164,500.0,10200.0,678-14대,19902,,185824.06792176695,551154.151972204,126.8395569203337,37.559807845606905
06-0000012164,500.0,10200.0,709-24도,84233,,185825.610368143,551154.934927872,126.83957436254114,37.55981492370774
06-0000045767,500.0,10200.0,167-1대,151059,2919.0,185827.0499999152,551534.1374937019,126.83958333099356,37.563231535084036
06-0000045768,500.0,10400.0,164-2답,151060,,185828.173001659,551741.2684796021,126.83959204020368,37.56509778756389
06-0000012160,500.0,10200.0,709-24도,14692,,185829.16417242895,551137.575838509,126.83961491958138,37.55965857409464
06-0000013535,500.0,10300.0,1089-52도,74157,,185831.546884901,549102.424148003,126.8396811670165,37.541321998471155
06-0000013535,500.0,10300.0,1089-52도,25930,,185831.546884901,549102.424148003,126.8396811670165,37.541321998471155
06-0000011418,500.0,10600.0,724-31도,62354,,185831.83972123606,550571.091544845,126.83965613820364,37.55455462655791
06-0000011418,500.0,10600.0,724-31도,7172,,185831.83972123606,550571.091544845,126.83965613820364,37.55455462655791
06-0000026031,500.0,10400.0,241-10 대,16445,,185831.92867336105,552526.343988203,126.83961938394224,37.57217131353741
06-0000047930,500.0,10300.0,1056-6대,153260,,185833.559775098,549103.406552176,126.83970392423329,37.541330880815465
06-0000012160,500.0,10200.0,709-24도,47926,,185834.435996073,551142.185935211,126.839674496703,37.55970019180085
06-0000024637,500.0,10600.0,724-31도,14265,,185835.421474632,550565.136531544,126.83969678839529,37.55450102727056
06-0000024637,500.0,10600.0,724-31도,62353,,185836.549195809,550566.134523212,126.83970953172413,37.55451003644469
06-0000024637,500.0,10600.0,724-31도,46778,,185836.549195809,550566.134523212,126.83970953172413,37.55451003644469
06-0000024637,500.0,10600.0,724-31도,46777,,185836.620516897,550566.134523212,126.83971033887558,37.55451003754044
06-0000024636,500.0,10600.0,724-31도,6973,,185837.14210104,550575.59086276,126.83971605924191,37.554595246629
06-0000049976,500.0,10200.0,709도,155306,2919.0,185838.48923209548,551519.001223467,126.83971309776912,37.56309533420925
06-0000025506,500.0,10600.0,724-31도,19134,,185838.648238013,550628.727421741,126.83973207915454,37.55507402708368
06-0000024636,500.0,10600.0,724-31도,62352,,185839.281387108,550576.018715023,126.83974026163521,37.55459913441665
06-0000024636,500.0,10600.0,724-31도,46776,,185839.281387108,550576.018715023,126.83974026163521,37.55459913441665
06-0000026046,500.0,10400.0,272-41임,17014,,185839.87146100606,552221.222551255,126.8397151864212,37.569422316639816
06-0000012159,500.0,10200.0,709-22도,12111,,185839.89219067895,551124.1280634729,126.8397365980407,37.55953757539394
06-0000013533,500.0,10300.0,1089-40도,14514,,185840.37717132695,549192.231238295,126.8397793515671,37.54213129255944
06-0000011836,500.0,10300.0,662-15도,19249,,185840.62247410198,548682.820008619,126.83979194781246,37.53754151896725
06-0000013533,500.0,10300.0,1089-40도,96233,,185841.460996068,549192.840025841,126.8397916036088,37.542136794350725
06-0000013533,500.0,10300.0,1089-40도,96234,,185841.460996068,549192.840025841,126.8397916036088,37.542136794350725
06-0000013533,500.0,10300.0,1028-1대,93676,,185842.094183603,549192.6676869079,126.83979877162504,37.5421352513037
06-0000026046,500.0,10400.0,272-40대,76854,,185842.61363892801,552221.551076753,126.83974621990367,37.56942531876652
06-0000026046,500.0,10400.0,272-40대,94393,,185842.61363892801,552221.551076753,126.83974621990367,37.56942531876652
06-0000026046,500.0,10400.0,272-40대,41221,,185842.61363892801,552221.551076753,126.83974621990367,37.56942531876652
06-0000012173,500.0,10200.0,709-24도,12952,,185844.115890438,551238.396981084,126.83978219692786,37.56056719568797
06-0000012159,500.0,10200.0,689대,84231,,185844.53629884397,551126.898695077,126.83978910618929,37.559562609938816
06-0000012159,500.0,10200.0,689대,84232,,185844.61206519802,551126.922217926,126.83978996325256,37.559562823041745
06-0000012159,500.0,10200.0,689대,84430,,185844.67333614,551126.89848967,126.83979065716957,37.55956261019268
06-0000012173,500.0,10200.0,709-24도,84237,,185845.01547746695,551239.565543602,126.83979235596917,37.5605777381744
06-0000012159,500.0,10200.0,689대,81448,,185845.133460835,551126.729498875,126.83979586808128,37.559561094662925
06-0000012159,500.0,10200.0,689대,80195,,185845.133460835,551126.729498875,126.83979586808128,37.559561094662925
06-0000012159,500.0,10200.0,689대,80193,,185845.134856494,551126.7114218189,126.83979588422596,37.559560931811255
06-0000012159,500.0,10200.0,689대,80973,,185845.13614604398,551126.731562765,126.83979589843244,37.55956111329967
06-0000012159,500.0,10200.0,689대,80194,,185845.150118358,551126.7210469571,126.83979605677273,37.55956101876749
06-0000012173,500.0,10200.0,709-24도,80902,,185845.389764685,551239.755959279,126.83979658850376,37.56057945955509
06-0000012173,500.0,10200.0,709-24도,81453,,185845.389764685,551239.755959279,126.83979658850376,37.56057945955509
06-0000013447,500.0,10200.0,709도,93001,2919.0,185846.7208007595,551546.795368046,126.83980573014169,37.563345883937004
06-0000013447,500.0,10200.0,709도,70705,,185847.216061801,551545.790239925,126.83981135513764,37.563336835409736
06-0000013447,500.0,10200.0,709도,10727,,185847.216061801,551545.790239925,126.83981135513764,37.563336835409736
06-0000011836,500.0,10300.0,1075-49대,108188,2941.0,185847.65483933198,548684.115993567,126.83987149113669,37.537553303669775
06-0000022979,500.0,10300.0,677-5도,19151,,185848.48775501305,548707.55313687,126.83988046370494,37.53776448436843
06-0000022979,500.0,10300.0,1075-47대,108187,2941.0,185849.73037470895,548707.927025012,126.83989451627032,37.537767872151434
06-0000045316,500.0,10200.0,688대,150591,,185849.746340294,551117.1657777911,126.83984826068577,37.559474996987035
06-0000022979,500.0,10300.0,677-5도,96534,,185850.12836284397,548707.735437631,126.8398990230451,37.53776615206032
06-0000022979,500.0,10300.0,677-5도,97519,,185850.12836284397,548707.735437631,126.8398990230451,37.53776615206032
06-0000026685,500.0,10200.0,709-24도,19608,,185850.92847662696,551232.3933300839,126.83985941800177,37.56051320780003
06-0000012172,500.0,10200.0,709-24도,12951,,185853.030796242,551224.870486834,126.839883357225,37.56044545975376
06-0000026683,500.0,10200.0,709-24도,33421,,185853.575198705,551240.209692801,126.83988922305277,37.56058367333423
06-0000013534,500.0,10300.0,1089-40도,14936,,185853.897875364,549216.531997999,126.83993187400507,37.542350448945726
06-0000013534,500.0,10300.0,1089-40도,76207,,185853.897875364,549216.531997999,126.83993187400507,37.542350448945726
06-0000026685,500.0,10200.0,709-24도,84423,,185853.92312822398,551234.7481899189,126.83989326624015,37.56053447089732
06-0000026685,500.0,10200.0,709-24도,84421,,185853.965172364,551234.791337765,126.83989374126642,37.56053486030184
06-0000013534,500.0,10300.0,1027-88대,94463,,185855.051428193,549217.2664332939,126.83994491266884,37.54235708387185
06-0000025506,500.0,10600.0,662-1대,61861,,185855.12354560802,550632.8225214,126.83991845515908,37.5551111766336
06-0000025505,500.0,10600.0,724-31도,62345,,185855.320714362,550632.56318743,126.83992069156342,37.55510884307494
06-0000012172,500.0,10200.0,689대,80911,,185855.38665844,551221.278381718,126.83991009023323,37.5604131312824
06-0000012172,500.0,10200.0,689대,80970,,185855.405080922,551221.242505689,126.83991029943128,37.56041280832449
06-0000012172,500.0,10200.0,689대,80910,,185855.43315391,551221.29858212,126.83991061608153,37.56041331400022
06-0000012172,500.0,10200.0,689대,80971,,185855.437093914,551221.25311324,126.83991066155122,37.5604129043891
06-0000012172,500.0,10200.0,689대,81452,,185855.437093914,551221.25311324,126.83991066155122,37.5604129043891
06-0000026685,500.0,10200.0,709-24도,80898,,185855.582652207,551235.5606524739,126.83991203317152,37.56054181659986
06-0000026683,500.0,10200.0,709-24도,84422,,185856.068755502,551242.788779116,126.83991739558216,37.5606069489989
06-0000012172,500.0,10200.0,689대,84235,,185856.08479551304,551223.935101843,126.83991794056524,37.56043707886792
06-0000026685,500.0,10200.0,709-24도,78475,,185856.164249609,551234.283522026,126.83991864034607,37.56053031866475
06-0000026685,500.0,10200.0,709-24도,81517,,185856.164249609,551234.283522026,126.83991864034607,37.56053031866475
06-0000026685,500.0,10200.0,709-24도,80972,,185856.164249609,551234.283522026,126.83991864034607,37.56053031866475
06-0000026685,500.0,10200.0,709-24도,80909,,185856.223642145,551234.309116194,126.839919312061,37.56053055017791
06-0000012172,500.0,10200.0,689대,84234,,185856.225986986,551223.931316559,126.83991953864985,37.56043704692943
06-0000026685,500.0,10200.0,709-24도,80908,,185856.235412556,551234.314566781,126.83991944517416,37.56053059946797
06-0000026685,500.0,10200.0,709-24도,80907,,185856.331671813,551234.376151638,126.83992053345513,37.56053115582058
06-0000012122,500.0,10300.0,657-2도,87509,,185856.48518495695,547863.0891180129,126.83998720843498,37.53015600809706
06-0000012122,500.0,10300.0,657-2도,25685,,185856.48518495695,547863.0891180129,126.83998720843498,37.53015600809706
06-0000036770,500.0,10300.0,660-6도,87510,,185856.56287955,547863.586047122,126.83998807786577,37.53016048660932
06-0000049628,500.0,10400.0,184-7대,154958,7534.0,185857.725880718,551912.535858862,126.83992323989318,37.566641347855146
06-0000012170,500.0,10200.0,709-24도,12949,,185859.475226781,551244.190576792,126.83995592325334,37.56061963137118
06-0000012169,500.0,10200.0,709-24도,19905,,185859.55638762398,551230.150319536,126.83995711242491,37.56049313083365
06-0000026683,500.0,10200.0,709-24도,80899,,185859.880849972,551235.889870025,126.83996067409632,37.56054484877942
06-0000026683,500.0,10200.0,709-24도,78474,,185860.502969518,551234.669749702,126.83996773879716,37.560533865120654
06-0000026683,500.0,10200.0,709-24도,80906,,185860.502969518,551234.669749702,126.83996773879716,37.560533865120654
06-0000026683,500.0,10200.0,709-24도,81516,,185860.502969518,551234.669749702,126.83996773879716,37.560533865120654
06-0000026683,500.0,10200.0,709-24도,80905,,185860.510318794,551234.704580317,126.83996782130545,37.560534179054926
06-0000026683,500.0,10200.0,709-24도,80904,,185860.582901099,551234.64796567,126.83996864388745,37.56053367007421
06-0000026684,500.0,10200.0,709-24도,19607,,185860.777632455,551237.505385768,126.83997079280469,37.560559418226354
06-0000015734,500.0,10300.0,1065-28대,14513,,185860.86427567,549150.614650724,126.84001197009165,37.54175664299488
06-0000027003,500.0,10200.0,709-25도,36072,,185860.88563647895,551273.00297304,126.8399713311422,37.56087925077156
06-0000013446,500.0,10200.0,709도,10726,2919.0,185860.98177221481,551531.9391748203,126.8399674290738,37.563212249589135
06-0000050949,500.0,10600.0,651-16대,156279,,185861.583940495,550563.388991176,126.83999290657032,37.55448568364259
06-0000012170,500.0,10200.0,709-24도,80903,,185861.66945172398,551247.3752959471,126.83998069628576,37.56064835913972
06-0000012170,500.0,10200.0,709-24도,84241,,185861.953186422,551248.1201236739,126.83998389326516,37.56065507434021
06-0000027003,500.0,10200.0,709-25도,85732,,185862.279687837,551273.751454368,126.83998709475095,37.56088601592279
06-0000027003,500.0,10200.0,709-25도,84242,,185862.279687837,551273.751454368,126.83998709475095,37.56088601592279
06-0000015734,500.0,10300.0,1089-32도,63265,196.0,185862.68114266,549149.8299518729,126.84003254345038,37.54174960073908
06-0000012169,500.0,10200.0,709-24도,80897,,185863.540057952,551230.116370336,126.8400022004781,37.560492886062256
06-0000012169,500.0,10200.0,709-24도,84420,,185863.540057952,551230.116370336,126.8400022004781,37.560492886062256
06-0000011837,500.0,10300.0,662-15도,96472,,185863.571481789,548672.169538949,126.84005181127593,37.53744591054685
06-0000011837,500.0,10300.0,662-15도,96473,,185863.571481789,548672.169538949,126.84005181127593,37.53744591054685
06-0000011837,500.0,10300.0,662-15도,20247,,185863.571481789,548672.169538949,126.84005181127593,37.53744591054685
06-0000026684,500.0,10200.0,709-24도,84303,,185863.90702971895,551239.419780327,126.84000617464253,37.56057671479554
06-0000026684,500.0,10200.0,709-24도,80896,,185863.90702971895,551239.419780327,126.84000617464253,37.56057671479554
06-0000011837,500.0,10300.0,662-15도,96535,,185864.93863847895,548672.807542104,126.8400672677897,37.53745167988589
06-0000011837,500.0,10300.0,662-15도,97518,,185864.93863847895,548672.807542104,126.8400672677897,37.53745167988589
06-0000011837,500.0,10300.0,1077-1대,108186,2941.0,185865.68579957695,548672.088861572,126.84007573542613,37.537445216045505
06-0000012171,500.0,10200.0,709-24도,12950,,185866.754416738,551232.841475687,126.84003852827496,37.56051748837531
06-0000011836,500.0,10300.0,662-15도,102691,,185867.185900406,548694.387930136,126.84009227938984,37.537646152938535
06-0000011836,500.0,10300.0,662-15도,93112,,185867.22510956,548693.898521625,126.84009273244196,37.537641743984
06-0000011836,500.0,10300.0,662-15도,93113,,185867.22510956,548693.898521625,126.84009273244196,37.537641743984
06-0000049629,500.0,10400.0,184-10도,154959,7534.0,185869.40500932,551903.253136591,126.84005561460205,37.56655789040051
06-0000012171,500.0,10200.0,709-24도,84244,,185871.671642361,551230.364707396,126.84009422941428,37.560495248246006
06-0000049626,500.0,10400.0,422-86 도,154956,7534.0,185872.802745747,551920.698468946,126.84009373749035,37.56671512361849
06-0000012171,500.0,10200.0,709-24도,80901,,185874.68610479397,551229.901478464,126.84012835618435,37.56049112078728
06-0000012171,500.0,10200.0,709-24도,81449,,185874.68610479397,551229.901478464,126.84012835618435,37.56049112078728
06-0000012171,500.0,10200.0,709-24도,80900,,185875.080561657,551229.8451345561,126.84013282175331,37.56049061917759
06-0000013529,500.0,10300.0,1089-54도,14510,,185876.884636242,549129.631767088,126.84019364754249,37.54156783345868
06-0000026032,500.0,10400.0,239-26대,16510,,185876.91394266105,552467.671274011,126.84012973917572,37.57164336800678
06-0000013529,500.0,10300.0,1057대,59876,196.0,185878.21822086105,549129.904370378,126.84020873206872,37.54157031002398
06-0000049627,500.0,10400.0,155-5도,154957,7534.0,185881.90018802602,551908.811683172,126.84019694019716,37.56660816400817
06-0000040778,500.0,10300.0,1159 대,110238,,185882.88463788695,549561.053034304,126.84025324497699,37.54545501350453
06-0000036880,500.0,10300.0,354-37대,91553,,185884.75591720105,547865.7422427629,126.84030699753464,37.530180345615136
06-0000013531,500.0,10300.0,1089-43도,14512,,185886.062276847,549157.947421393,126.84029695014664,37.5418230969284
06-0000013531,500.0,10300.0,1028-46대,63264,196.0,185886.768851774,549158.038858126,126.84030494344879,37.5418239315823
06-0000012166,500.0,10200.0,709-25도,12872,,185887.309970404,551375.52611622,126.84026843269936,37.561803382343385
06-0000012166,500.0,10200.0,709-24도,85730,,185888.70132492305,551375.863004046,126.84028417392244,37.5618064389838
06-0000013465,500.0,10400.0,179-10도,15579,,185890.142843548,552187.814861644,126.84028487132832,37.56912208723303
