NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,on_bus,off_bus
100000045,1140,자하문터널입구.석파정,126.9639776,37.59555757,47.203252032520325,104.39837398373983
100000046,1141,하림각,126.9622153,37.59814765,55.86991869918699,97.47560975609755
100000047,1142,상명대입구.세검정교회,126.9592406,37.59961633,47.073170731707314,101.21951219512195
100000048,1143,세검정.상명대,126.9589343,37.60055246,76.95731707317073,95.0609756097561
100000049,1144,세검정초등학교,126.9614329,37.60226807,124.71080139372822,162.8397212543554
100000051,1146,국민은행세검정지점,126.9612088,37.60471919,80.13414634146342,130.5060975609756
100000053,1148,승가사입구,126.956306,37.61158441,21.75609756097561,1.2357723577235773
100000054,1149,구기동현대빌라,126.9564576,37.6100355,84.89430894308943,6.219512195121951
100000055,1150,구기터널.삼성출판박물관,126.9562103,37.60860989,177.83739837398375,59.08943089430894
100000056,1151,구기터널.삼성출판박물관,126.9564167,37.6083054,130.29268292682926,146.08536585365854
100000057,1152,구기동,126.9585298,37.60696445,203.89756097560976,72.87317073170732
100000058,1153,구기동,126.9591017,37.6070088,88.9609756097561,120.27317073170731
100000059,1154,승가사입구,126.956482,37.61148,5.747967479674797,40.78861788617886
100000060,1155,갑을씨티텔앞,126.963535,37.60437097,57.795121951219514,42.639024390243904
100000061,1156,평창파출소,126.9660433,37.60532237,249.61463414634147,63.458536585365856
100000062,1157,평창동주민센터,126.9695663,37.60660737,161.1178861788618,55.833333333333336
100000063,1158,일성아파트,126.9729985,37.60876631,76.51219512195122,29.422764227642276
100000064,1159,롯데아파트,126.9764662,37.61042956,122.73170731707317,49.5609756097561
100000065,1160,롯데아파트,126.976652,37.610248,46.853658536585364,101.02439024390245
100000066,1161,벽산평창힐스아파트,126.972797,37.60819,22.365853658536587,83.55121951219512
100000067,1162,예능교회,126.97,37.606517,47.12682926829268,83.50731707317073
100000068,1163,서울예술고등학교.평창동주민센터,126.9676276,37.60577876,55.89756097560976,182.66829268292682
100000069,1164,화정박물관,126.9648103,37.60450382,27.65447154471545,146.34146341463415
100000376,1165,강북삼성병원,126.9686005,37.56814593,57.829268292682926,120.65853658536585
100000072,1167,독립문역.서대문형무소역사관,126.9594644,37.57321269,116.59756097560975,263.3292682926829
100000073,1168,서대문.서울시교육청,126.9645273,37.56825381,121.9349593495935,118.65040650406505
100000368,1169,서대문역사거리.적십자병원,126.9675878,37.56710815,209.62020905923345,128.29268292682926
100000075,1171,독립문,126.9615633,37.57117332,433.7073170731707,185.17073170731706
100000076,1172,창덕궁.서울돈화문국악당,126.9885394,37.57754057,138.5371287128713,246.1509900990099
100000077,1173,서린동.SK서린빌딩,126.9802682,37.56924238,271.219512195122,208.3170731707317
100000078,1174,청계1가.광교,126.9849267,37.56868439,37.0,40.4390243902439
100000079,1175,청계2가.수표교,126.990644,37.56849772,32.41463414634146,58.073170731707314
100000080,1176,청계4가.세운교,126.9964597,37.56891168,12.853658536585366,31.048780487804876
100000081,1177,청계5가.광장시장,126.9997974,37.56945128,69.78048780487805,83.21951219512195
100000102,1198,원남동,126.9973383,37.57453251,139.5703564727955,143.3377110694184
100000103,1199,창덕궁.우리소리박물관,126.9886349,37.57727286,180.8960739030023,101.23556581986143
100000104,1200,안국역.인사동,126.9842426,37.5757849,295.05466970387243,177.98405466970388
100000105,1201,조계사.종로경찰서,126.9831556,37.57252231,222.05923344947735,138.13240418118468
100000106,1202,조계사.종로경찰서,126.9828259,37.57248581,187.17073170731706,271.109756097561
100000107,1203,안국동,126.9827201,37.57461057,110.130081300813,209.1219512195122
100000108,1204,종로5가.효제동.김상옥의거터,127.00223,37.5745,29.415289256198346,55.62603305785124
100000109,1205,종로5가.효제초등학교,127.0021442,37.57287901,141.55035128805622,78.84777517564403
100000414,1209,창덕궁.돈화문국악당,126.9910846,37.5773031,27.152439024390244,25.353658536585368
100000116,1212,종로5가,127.0021827,37.5705596,226.1788617886179,168.6910569105691
100000117,1213,청계6가.동대문시장,127.0028494,37.56983511,37.51219512195122,61.073170731707314
100000118,1214,동대문,127.0084126,37.57172624,101.35365853658537,102.84146341463415
100000119,1215,충신동,127.0062788,37.57402235,48.983193277310924,53.635854341736696
100000121,1217,충신동,127.0063434,37.57446028,32.44493392070485,64.8237885462555
100000122,1218,현대그룹빌딩,127.000533,37.575873,59.706214689265536,99.02824858757062
100000123,1219,방송통신대.이화장,127.002437,37.578043,79.71111111111111,122.15308641975308
100000124,1220,혜화역.마로니에공원,127.0022769,37.58111949,142.87409200968523,176.19733656174333
100000125,1221,혜화역.서울대병원입구,127.0019395,37.58106363,336.667701863354,120.9472049689441
100000126,1222,방송통신대.이화장,127.0019938,37.57812967,84.1359649122807,61.48684210526316
100000127,1223,이화동(이화장),127.0006951,37.57611936,147.13620071684588,65.33691756272401
100000128,1224,창경궁.서울대학교병원,126.9968717,37.57882799,153.93170731707318,286.0536585365854
100000129,1225,이화동(이화장),127.0032708,37.57593729,40.91776315789474,45.31907894736842
100000130,1226,혜화동로터리,127.0007247,37.58576463,315.8780487804878,303.7560975609756
100000131,1227,명륜동2가.성균관대입구,126.9993988,37.58333349,313.01463414634145,339.6048780487805
100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0013282,37.58402281,147.15853658536585,219.4918699186992
100000133,1229,혜화역.동성중고(장면총리가옥),127.0017177,37.58456977,174.88021534320322,81.59219380888291
100000135,1231,종로구민회관.창신동두산아파트,127.0155555,37.57409268,164.0731707317073,274.280487804878
100000139,1235,동묘역앞,127.0156014,37.57168496,147.43396226415095,179.62264150943398
100000140,1236,동묘역앞,127.015945,37.57192215,158.609756097561,177.26829268292684
100000142,1238,창신3동주민센터,127.015178,37.578413,134.32926829268294,169.4268292682927
100000143,1239,숭인1동주민센터.창신역4번출구,127.0155486,37.57877205,314.6991869918699,137.83739837398375
100000144,1240,동묘역.롯데캐슬천지인,127.0158024,37.57418005,634.3414634146342,149.21951219512195
100000147,1243,신설동로터리,127.0227802,37.57592883,79.03658536585365,201.93170731707318
100000364,1245,동묘앞,127.0178163,37.57372922,167.14634146341464,168.6341463414634
100000150,1246,구기동현대빌라,126.956622,37.609682,15.05691056910569,104.51219512195122
100000151,1247,광장시장,126.9977438,37.5694708,181.02439024390245,285.5121951219512
100000153,1249,혜화경찰서,126.9974788,37.57258074,94.35365853658537,136.71951219512195
100000154,1250,서울역사박물관.김구집무실(경교장),126.9721318,37.56990034,80.37209302325581,177.7906976744186
100000155,1251,청계3가.관수교,126.9937794,37.56868879,10.048780487804878,41.8780487804878
100000156,1252,청계6가.버들다리,127.0080377,37.56993039,120.4390243902439,159.3170731707317
100000157,1253,청계7가.맑은내다리,127.0129554,37.56999753,125.97560975609755,108.17073170731707
100000158,1254,청계8가.영도교,127.0182311,37.57094659,120.70731707317073,96.6829268292683
100000159,1256,원남동사거리,126.9982147,37.57572287,45.435344827586206,95.00862068965517
100000165,1262,숭인동,127.0204373,37.57427215,153.6818181818182,104.5340909090909
100000169,1267,조계사,126.9831609,37.57280034,187.26829268292684,645.0975609756098
100000174,1272,세종문화회관,126.9768673,37.57394965,265.2560975609756,213.76829268292684
100000179,1277,이화동(이화장),127.002955,37.576257,12.07725321888412,75.46781115879828
100000180,1278,상명대정문,126.9550207,37.60161972,203.33658536585367,273.2487804878049
100000181,1279,이북오도청,126.9558883,37.61305032,77.58536585365853,71.53658536585365
100000188,1286,상명대입구.세검정교회,126.9597922,37.59944351,30.20731707317073,106.73170731707317
100000189,1287,상명대입구.석파랑,126.9581941,37.59957181,154.9268292682927,62.829268292682926
100000190,1288,종로중부새마을금고,127.0065911,37.57241749,50.078590785907856,66.34688346883469
100000191,1289,신설동로터리.신한은행앞.서울풍물시장,127.0231183,37.5743861,220.34146341463415,166.26829268292684
100000192,1291,청계2가.삼일교,126.9872214,37.56844587,44.19512195121951,101.8780487804878
100000193,1292,청계8가.황학교,127.022787,37.57213073,161.29268292682926,113.65853658536585
100000355,1293,평창동삼성아파트,126.9787596,37.61111361,24.35609756097561,83.11219512195122
100000370,1294,안국역.인사동,126.9855365,37.57633293,94.26829268292683,232.67073170731706
100000369,1295,안국역.서울공예박물관,126.9847683,37.57640118,174.66463414634146,325.7560975609756
100000413,1297,남인사마당,126.9874286,37.57131917,97.8048780487805,102.21951219512195
100900047,1500,평창파출소,126.9668167,37.60568122,111.69918699186992,15.398373983739837
100900178,1501,삼청공원,126.9816469,37.58822768,103.36585365853658,54.86585365853659
100900041,1502,수성동계곡,126.9642468,37.58207916,181.58536585365854,182.91463414634146
100900040,1503,명륜3가종점,126.9928637,37.59094838,119.20731707317073,166.71951219512195
100900044,1505,서대문3번출구,126.9662183,37.56641607,534.0243902439024,135.0609756097561
100900039,1506,낙산공원,127.0087216,37.58040372,61.02439024390244,110.3170731707317
100900037,1507,인사미술공간.세탁소,126.9893671,37.58141098,51.19512195121951,93.53658536585365
100900036,1508,화정박물관,126.9648837,37.6048012,10.292682926829269,0.4878048780487805
100900035,1509,금융연수원,126.9815692,37.5865985,268.3658536585366,0.7073170731707317
100900034,1510,박노수미술관,126.9666035,37.58099674,412.5609756097561,1.6097560975609757
100900032,1511,샘미용실,126.9932227,37.59030953,132.7560975609756,0.3902439024390244
100900031,1512,서울국제고등학교,126.9972903,37.58907159,298.6829268292683,11.707317073170731
100900029,1513,화정박물관,126.9652008,37.60498061,44.48780487804878,3.7804878048780486
100900188,1514,적십자병원후문앞,126.9652273,37.56752954,15.951219512195122,4.317073170731708
100900202,1515,서울성곽.성대후문,126.9896321,37.5892577,21.170731707317074,0.14634146341463414
100900026,1516,빨래터.고희동미술관,126.9889728,37.58310083,49.48780487804878,63.073170731707314
100900025,1517,세검초등학교,126.9614908,37.60425228,5.2439024390243905,2.6097560975609757
100900024,1518,삼청동주민센터,126.9819072,37.58426383,344.6585365853659,3.658536585365854
100900020,1519,통인시장,126.9687504,37.58045307,208.14634146341464,4.780487804878049
100900021,1520,양현관,126.9936044,37.58979142,217.2439024390244,0.7073170731707317
100900017,1521,국민생활관,126.998862,37.58974563,499.9756097560976,26.48780487804878
100900016,1522,오거리,126.9622629,37.60706212,1.146341463414634,20.951219512195124
100900015,1523,경희궁자이2.3단지,126.9640686,37.56878711,43.829268292682926,34.53658536585366
100900013,1524,창신쌍용2단지.한성대후문,127.0127581,37.5812648,431.2682926829268,2.8780487804878048
100900045,1525,통일부,126.9859477,37.58759481,23.05263157894737,1.5789473684210527
100900011,1526,원서고개,126.9878088,37.58308055,62.09756097560975,103.3170731707317
100900009,1528,종로5가입구.혜화경찰서,126.9975411,37.57174724,47.68292682926829,50.48780487804878
100900007,1529,삼청파출소,126.981251,37.58181366,213.85365853658536,7.170731707317073
100900005,1530,오거리.한옥마을입구,126.9695411,37.57949632,62.5609756097561,9.951219512195122
100900046,1531,명륜시장.성대후문,126.9952543,37.58851105,591.439024390244,4.170731707317073
100900003,1532,혜화초등학교,126.9998517,37.58725323,199.1219512195122,98.70731707317073
100900072,1533,청련사입구,126.9624312,37.60798038,1.4390243902439024,31.536585365853657
100900071,1534,영천시장,126.9628352,37.57000501,264.4390243902439,104.70731707317073
100900070,1535,명신초.삼선푸르지오.힐스테이트,127.0145563,37.58210621,202.58536585365854,2.024390243902439
100900069,1536,감사원,126.9852901,37.58621065,246.58536585365854,4.926829268292683
100900068,1537,중앙중고,126.9869653,37.58309218,39.609756097560975,57.90243902439025
100900067,1538,인왕빌딩,126.9577443,37.60792833,3.7,2.925
100900066,1539,종로4가.종묘공원,126.9944624,37.57063281,86.26829268292683,67.04878048780488
100900174,1540,국립민속박물관,126.9795534,37.57925518,210.41463414634146,38.65853658536585
100900065,1541,광화문새마을금고,126.9711466,37.57936877,42.73170731707317,70.92682926829268
100900064,1542,새마을금고,126.9965181,37.58773706,291.609756097561,8.536585365853659
100900063,1543,혜화우체국,127.0006137,37.58603766,105.8048780487805,333.2439024390244
100900062,1544,언덕앞,126.9637922,37.60895398,1.2195121951219512,19.951219512195124
100900061,1545,경희궁자이4단지,126.9621148,37.57070222,141.7560975609756,110.17073170731707
100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855,37.58177439,76.63414634146342,4.902439024390244
100900059,1547,사우디대사관앞.경남빌라,126.9850312,37.58410567,52.951219512195124,2.317073170731707
100900058,1548,안국선원.삼거리,126.9849941,37.58279098,51.6219512195122,13.170731707317072
100900182,1549,구기터널입구,126.9567769,37.60820461,21.170731707317074,6.902439024390244
100900057,1550,종로3가.1.3.5호선,126.9921807,37.57107299,739.7317073170732,422.780487804878
100900056,1551,경복궁,126.9793378,37.57695016,87.3170731707317,115.51219512195122
100900054,1553,소나무집,126.9641105,37.61127707,4.682926829268292,39.41463414634146
100900186,1554,독립문역3번출구,126.9597453,37.57287848,361.3414634146341,220.34146341463415
100900053,1555,청룡사.보문파크뷰자이아파트,127.0170071,37.58001895,179.82926829268294,14.146341463414634
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422,37.58159973,81.90243902439025,10.731707317073171
100900217,1557,종로1.2.3.4가동주민센터,126.9911314,37.57438371,112.6829268292683,69.46341463414635
100900051,1558,창덕궁,126.99062,37.57608925,20.073170731707318,69.1951219512195
100900050,1561,아름다운실버,126.9654637,37.61201006,1.3658536585365855,10.658536585365853
100900049,1562,독립문초등학교,126.9607207,37.57384748,33.21951219512195,74.85365853658537
100900206,1563,종로센트레빌아파트,127.0156927,37.58035344,75.63414634146342,47.58536585365854
100900048,1564,가회동주민센터,126.9848497,37.57993901,48.81707317073171,10.195121951219512
100900097,1565,구기빌라,126.9579797,37.60626861,2.902439024390244,3.5121951219512195
100900096,1566,원남로터리,126.9975115,37.57623737,25.24390243902439,89.53658536585365
100900095,1567,보현산신각,126.9657791,37.61348252,1.9268292682926829,18.926829268292682
100900094,1568,천사유치원,126.9618604,37.57464802,68.1219512195122,222.17073170731706
100900093,1569,쌍용아파트입구.창신역,127.0149636,37.58051123,115.36585365853658,166.70731707317074
100900092,1570,아름다운가게.정독도서관,126.985022,37.57889917,39.796747967479675,31.959349593495936
100900091,1571,산정빌라,126.9574922,37.60515199,1.0731707317073171,9.292682926829269
100900090,1572,이화사거리,127.0020107,37.57646986,54.19512195121951,292.3414634146341
100900089,1573,박종화고택입구,126.9676873,37.61431026,1.7317073170731707,14.121951219512194
100900088,1574,무악현대아파트후문,126.962001,37.57630608,78.4390243902439,250.90243902439025
100900086,1576,헌법재판소.안국역,126.9856756,37.57755843,34.84146341463415,151.9390243902439
100900184,1577,청구빌라,126.956984,37.60461026,8.048780487804878,66.26829268292683
100900085,1578,서울대어린이병원응급실.갑상선센터,126.999503,37.57811888,8.463414634146341,251.41463414634146
100900083,1580,화인빌라,126.9685386,37.61293453,4.121951219512195,19.390243902439025
100900082,1581,넓은마당,126.962888,37.57527281,67.09756097560975,260.219512195122
100900207,1582,창신초등학교,127.0153886,37.5769032,131.41463414634146,64.02439024390245
100900081,1583,수운회관,126.9865172,37.57515983,8.121951219512194,34.109756097560975
100900080,1584,상명대후문,126.9573354,37.60402558,34.292682926829265,80.21951219512195
100900079,1586,힐탑,126.9690206,37.61160556,4.536585365853658,22.29268292682927
100900187,1587,신학대학교총회본부,126.9634446,37.57397631,11.024390243902438,60.073170731707314
100900078,1589,낙원상가,126.9872919,37.57367762,26.79268292682927,76.97560975609755
100900077,1590,완성빌라,126.9575011,37.60340209,14.975609756097562,39.09756097560975
100900076,1591,서울대병원장례식장,126.997431,37.5805554,8.21951219512195,38.34146341463415
100900075,1592,혜화역1번출구,127.0019407,37.58345422,1002.3414634146342,143.21951219512195
100900074,1593,감나무골공원,126.9699479,37.61240596,2.682926829268293,7.512195121951219
100900073,1594,한국사회과학자료원,126.9641433,37.57363321,45.80487804878049,217.58536585365854
100900205,1595,동묘역,127.0142454,37.57269435,87.97560975609755,243.82926829268294
100900121,1596,금강제화,126.9874384,37.57054454,84.47560975609755,124.09756097560975
